"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/Materials/Gate/FrontWall/M_FrontWall_01.M_FrontWall_01","0","63","66","1","17.729931","0","0"
"/Game/Materials/Gate/FrontWall/M_FrontWall_11.M_FrontWall_11","0","48","48","1","14.435923","0","0"
"/Game/Materials/Gate/FrontWall/M_FrontWall_05.M_FrontWall_05","0","63","66","1","17.620268","0","0"
"/Game/Materials/Gate/FrontWall/M_FrontWall_06.M_FrontWall_06","0","48","48","1","14.663195","0","0"
"/Game/Materials/Gate/FrontWall/M_FrontWall_10.M_FrontWall_10","0","63","66","1","17.857067","0","0"
"/Game/Materials/Gate/Tower/M_Tower_02.M_Tower_02","0","48","48","1","14.444770","0","0"
"/Game/Materials/Workshop/Light/M_Light.M_Light","0","39","39","1","11.335749","0","0"
"/Game/Materials/Workshop/Rack/M_Rack.M_Rack","0","39","39","1","11.005422","0","0"
"/Game/Materials/Workshop/M_Toolbox.M_Toolbox","0","39","39","1","10.805162","0","0"
"/Game/Materials/Workshop/Workshop/M_Workshop.M_Workshop","0","39","39","1","10.800166","0","0"
"/Game/Geometry/Temp_Blockout/Max/Tanks/DoubleShot/M_Barrelright_02.M_Barrelright_02","0","39","39","1","10.824728","0","0"
"/Game/Geometry/Temp_Blockout/Max/Tanks/DoubleShot/M_Turret.M_Turret","0","39","39","1","10.960501","0","0"
"/Game/Geometry/Temp_Blockout/Max/Tanks/DoubleShot/M_Armor_01.M_Armor_01","0","39","39","1","10.847282","0","0"
"/Game/Geometry/Temp_Blockout/Max/Tanks/DoubleShot/M_Armor_02.M_Armor_02","0","39","39","1","10.759091","0","0"
"/Game/Geometry/Temp_Blockout/Max/Tanks/DoubleShot/M_Body.M_Body","0","39","39","1","10.748130","0","0"
"/Game/Geometry/Temp_Blockout/Max/Tanks/DoubleShot/M_Exhaust.M_Exhaust","0","39","39","1","10.676695","0","0"
"/Game/Geometry/Temp_Blockout/Max/Tanks/DoubleShot/M_Ram.M_Ram","0","39","39","1","10.936937","0","0"
"/Game/Geometry/Temp_Blockout/Max/Tanks/DoubleShot/M_Tire.M_Tire","0","39","39","1","10.802470","0","0"
"/Game/Geometry/Temp_Blockout/Max/Tanks/DoubleShot/M_Tire_02.M_Tire_02","0","39","39","1","11.345275","0","0"
"/Game/Geometry/Temp_Blockout/Max/Tanks/DoubleShot/M_WheelShields.M_WheelShields","0","39","39","1","11.190385","0","0"
"/Game/Geometry/Temp_Blockout/Max/Tanks/DoubleShot/M_Head.M_Head","0","39","39","1","10.985675","0","0"
"/Game/Geometry/Temp_Blockout/Max/Tanks/DoubleShot/M_Barrel.M_Barrel","0","39","39","1","10.905603","0","0"
"/Game/Materials/Blockout_Materials/Building_04.Building_04","0","39","39","1","10.897330","0","0"
"/Game/Materials/Blockout_Materials/M_Building_02.M_Building_02","0","48","48","1","14.042083","0","0"
"/Game/Materials/Blockout_Materials/M_Building_04.M_Building_04","0","48","48","1","14.239575","0","0"
"/Game/Materials/Blockout_Materials/M_Building_6.M_Building_6","0","48","48","1","14.029885","0","0"
"/Game/Materials/Blockout_Materials/M_EnemyTank.M_EnemyTank","0","48","48","1","14.285064","0","0"
"/Game/Materials/Blockout_Materials/M_EnemyTank_2.M_EnemyTank_2","0","48","48","1","14.015768","0","0"
"/Game/Materials/Blockout_Materials/M_EnemyTank_3.M_EnemyTank_3","0","48","48","1","14.165822","0","0"
"/Game/Materials/Blockout_Materials/M_EnemyTank_4.M_EnemyTank_4","0","48","48","1","13.938282","0","0"
"/Game/Materials/Boss/Body/M_Boss_Body.M_Boss_Body","0","24","24","1","8.055612","0","0"
"/Game/Materials/Boss/Cannon/M_Boss_Cannon.M_Boss_Cannon","0","24","24","1","7.916449","0","0"
"/Game/Materials/Boss/Cannon_left/M_Boss_cannon_left.M_Boss_cannon_left","0","24","24","1","8.139017","0","0"
"/Game/Materials/Boss/Cannon_Right/M_Boss_cannon_right.M_Boss_cannon_right","0","24","24","1","7.990448","0","0"
"/Game/Materials/Boss/Lazer/M_Boss_lazer.M_Boss_lazer","0","24","24","1","8.066743","0","0"
"/Game/Materials/Boss/Minigun/M_Boss_minigun.M_Boss_minigun","0","24","24","1","8.135514","0","0"
"/Game/Materials/Boss/Saw/M_Boss_saw.M_Boss_saw","0","24","24","1","8.021552","0","0"
"/Game/Materials/Boss/Shield/M_Boss_shield.M_Boss_shield","0","24","24","1","8.012188","0","0"
"/Game/Materials/Boss/tanks/M_Boss_tank.M_Boss_tank","0","24","24","1","8.033664","0","0"
"/Game/Materials/Boss/teeth/M_Boss_teeth.M_Boss_teeth","0","24","24","1","8.251416","0","0"
"/Game/Materials/Boss/Wheel_Left/M_Boss_wheel_left.M_Boss_wheel_left","0","24","24","1","8.492504","0","0"
"/Game/Materials/Boss/Wheel_Right/M_Boss_wheel_right.M_Boss_wheel_right","0","24","24","1","8.333796","0","0"
"/Game/Materials/Cel_Shader/M_PP_CelShader.M_PP_CelShader","0","6","6","1","1.098541","0","0"
"/Game/Materials/Cel_Shader/M_PP_Outline.M_PP_Outline","0","6","6","1","1.238976","0","0"
"/Game/Materials/Communicatio_Tower/M_CommunicationTower_bridge.M_CommunicationTower_bridge","0","39","39","1","10.944460","0","0"
"/Game/Materials/Communicatio_Tower/M_CommunicationTower_doorbase.M_CommunicationTower_doorbase","0","39","39","1","10.988702","0","0"
"/Game/Materials/Communicatio_Tower/M_CommunicationTower_neck.M_CommunicationTower_neck","0","39","39","1","11.123091","0","0"
"/Game/Materials/Communicatio_Tower/M_CommunicationTower_roof.M_CommunicationTower_roof","0","39","39","1","10.965892","0","0"
"/Game/Materials/Communicatio_Tower/M_CommunicationTower_topbase.M_CommunicationTower_topbase","0","39","39","1","11.007785","0","0"
"/Game/Materials/Communicatio_Tower/M_CommunicationTower_topdoorsupport.M_CommunicationTower_topdoorsupport","0","39","39","1","11.115713","0","0"
"/Game/Materials/Communicatio_Tower/M_CommunicationTower_topsupport.M_CommunicationTower_topsupport","0","39","39","1","11.012720","0","0"
"/Game/Materials/Explosive_Barrel/ExplosiveBarrel_01.ExplosiveBarrel_01","0","48","48","1","14.297317","0","0"
"/Game/Materials/Explosive_Barrel/ExplosiveBarrel_3.ExplosiveBarrel_3","0","48","48","1","14.375941","0","0"
"/Game/Materials/Gate/FrontLeftTower/M_FrontLeftTower.M_FrontLeftTower","0","24","24","1","8.144629","0","0"
"/Game/Materials/Gate/FrontWall/M_FrontWall_02_02.M_FrontWall_02_02","0","29","30","1","9.434484","0","0"
"/Game/Materials/Gate/FrontWall/M_FrontWall_02_03.M_FrontWall_02_03","0","29","30","1","9.476589","0","0"
"/Game/Materials/Gate/FrontWall/M_FrontWall_02_04.M_FrontWall_02_04","0","29","30","1","9.513549","0","0"
"/Game/Materials/Gate/FrontWall/M_FrontWall_05_01.M_FrontWall_05_01","0","63","66","1","17.783714","0","0"
"/Game/Materials/Gate/FrontWall/M_FrontWall_09_01.M_FrontWall_09_01","0","24","24","1","7.947072","0","0"
"/Game/Materials/Gate/FrontWall/M_FrontWall_09_02.M_FrontWall_09_02","0","24","24","1","8.045152","0","0"
"/Game/Materials/Gate/Tower/M_Tower_08.M_Tower_08","0","24","24","1","7.965311","0","0"
"/Game/Materials/Gate/Tower/M_Tower_09.M_Tower_09","0","48","48","1","14.332599","0","0"
"/Game/Materials/Generator/M_Staircase.M_Staircase","0","39","39","1","11.049791","0","0"
"/Game/Materials/Intro_Bridge/M_BridgeFloor.M_BridgeFloor","0","24","24","1","7.986084","0","0"
"/Game/Materials/Intro_Bridge/M_BridgeFloor_01.M_BridgeFloor_01","0","24","24","1","8.105550","0","0"
"/Game/Materials/Intro_Bridge/M_BridgeFloor_03.M_BridgeFloor_03","0","24","24","1","7.948695","0","0"
"/Game/Materials/Intro_Bridge/M_BridgePillar.M_BridgePillar","0","24","24","1","7.978724","0","0"
"/Game/Materials/Intro_Bridge/M_IntroBridgeFloor_02.M_IntroBridgeFloor_02","0","45","46","1","12.337308","0","0"
"/Game/Materials/Intro_Bridge/M_IntroBridgeRail.M_IntroBridgeRail","0","24","24","1","7.943460","0","0"
"/Game/Materials/Introbuilding/M_IntroBuilding.M_IntroBuilding","0","48","48","1","14.185154","0","0"
"/Game/Materials/PowerGenerator/M_PowerGenerator_01.M_PowerGenerator_01","0","39","39","1","10.962012","0","0"
"/Game/Materials/PowerGenerator/M_PowerGenerator_02.M_PowerGenerator_02","0","39","39","1","10.858036","0","0"
"/Game/Materials/PowerGenerator/M_PowerGenerator_03.M_PowerGenerator_03","0","39","39","1","10.749589","0","0"
"/Game/Materials/ToxicLake/M_GreenNasty.M_GreenNasty","0","4","4","1","0.831206","0","0"
"/Game/Materials/Workshop/Workshop/M_Workshop_01.M_Workshop_01","0","39","39","1","10.972228","0","0"
"/Game/Materials/Workshop/Workshop/M_Workshop_02.M_Workshop_02","0","39","39","1","11.038856","0","0"
"/Game/Materials/Workshop/Workshop/M_Workshop_03.M_Workshop_03","0","39","39","1","10.806108","0","0"
"/Game/Materials/Workshop/Workshop/M_Workshop_04.M_Workshop_04","0","39","39","1","10.901436","0","0"
"/Game/Materials/Workshop/Workshop/M_Workshop_07.M_Workshop_07","0","39","39","1","10.975072","0","0"
"/Game/Materials/Workshop/Workshop/M_Workshop_08.M_Workshop_08","0","39","39","1","11.218271","0","0"
"/Game/Materials/Workshop/Workshop/M_Workshop_09.M_Workshop_09","0","39","39","1","11.061066","0","0"
"/Game/Materials/Workshop/Workshop/M_Workshop_10.M_Workshop_10","0","39","39","1","11.024311","0","0"
"/Game/Materials/Workshop/Workshop/M_Workshop_11.M_Workshop_11","0","39","39","1","10.993731","0","0"
"/Game/Materials/Workshop/Workshop/M_workshop_12.M_workshop_12","0","39","39","1","10.967717","0","0"
"/Game/Materials/Workshop/Workshop/M_Workshop_13.M_Workshop_13","0","39","39","1","10.926031","0","0"
"/Game/Materials/Workshop/Workshop/M_Workshop_14.M_Workshop_14","0","39","39","1","11.055950","0","0"
"/Game/Materials/Boss/Saw/M_Boss_saw_tank.M_Boss_saw_tank","0","15","15","1","4.549498","0","0"
"/Game/Materials/Boxes/M_box_01.M_box_01","0","24","24","1","7.839841","0","0"
"/Game/Materials/Boxes/M_Box.M_Box","0","24","24","1","8.089573","0","0"
"/Game/Materials/Fence/Fence_01.Fence_01","0","24","24","1","8.259995","0","0"
"/Game/Materials/GasTanks/Version_01/M_GasTank_01_plateform.M_GasTank_01_plateform","0","24","24","1","8.291435","0","0"
"/Game/Materials/Gate/FrontWall/M_FrontWall_02.M_FrontWall_02","0","29","30","1","9.508230","0","0"
"/Game/Materials/Gate/FrontWall/M_FrontWall_03.M_FrontWall_03","0","29","30","1","9.577332","0","0"
"/Game/Materials/Gate/FrontWall/M_FrontWall_04.M_FrontWall_04","0","29","30","1","9.518821","0","0"
"/Game/Materials/Gate/FrontWall/M_FrontWall_07.M_FrontWall_07","0","24","24","1","8.067942","0","0"
"/Game/Materials/Gate/FrontWall/M_FrontWall_08.M_FrontWall_08","0","24","24","1","8.050797","0","0"
"/Game/Materials/Gate/FrontWall/M_FrontWall_09.M_FrontWall_09","0","24","24","1","8.036218","0","0"
"/Game/Materials/Gate/FrontWall/M_FrontWall_12.M_FrontWall_12","0","24","24","1","8.049218","0","0"
"/Game/Materials/Gate/FrontWall/M_FrontWall_13.M_FrontWall_13","0","29","30","1","9.559759","0","0"
"/Game/Materials/Gate/GateBridge/M_GateBridge.M_GateBridge","0","24","24","1","8.078680","0","0"
"/Game/Materials/Gate/Tower/M_Tower_01.M_Tower_01","0","24","24","1","7.958214","0","0"
"/Game/Materials/Gate/Tower/M_Tower_03.M_Tower_03","0","24","24","1","8.066675","0","0"
"/Game/Materials/Gate/Tower/M_Tower_04.M_Tower_04","0","24","24","1","8.223900","0","0"
"/Game/Materials/Gate/Tower/M_Tower_05.M_Tower_05","0","24","24","1","8.121198","0","0"
"/Game/Materials/Gate/Tower/M_Tower_06.M_Tower_06","0","24","24","1","8.101693","0","0"
"/Game/Materials/Gate/Tower/M_Tower_07.M_Tower_07","0","24","24","1","8.295955","0","0"
"/Game/Materials/Intro_Bridge/M_BridgePillarSupport.M_BridgePillarSupport","0","24","24","1","8.265558","0","0"
"/Game/Blueprints/Enemies/GroundAIBasic/M_Head.M_Head","0","15","15","1","4.618398","0","0"
"/Game/Materials/Intro_Bridge/M_BridgeRail.M_BridgeRail","0","24","24","1","8.050421","0","0"
"/Game/Materials/Intro_Bridge/M_BridgeScrapMetal_01.M_BridgeScrapMetal_01","0","24","24","1","7.941064","0","0"
"/Game/Blueprints/Enemies/GroundAIBasic/M_WheelShields.M_WheelShields","0","15","15","1","4.667242","0","0"
"/Game/Materials/Intro_Bridge/M_BridgeScapMetal_02.M_BridgeScapMetal_02","0","24","24","1","7.957158","0","0"
"/Game/Blueprints/Enemies/GroundAIBasic/M_Turret.M_Turret","0","15","15","1","4.681259","0","0"
"/Game/Materials/Intro_Bridge/M_BridgeScrapMetal.M_BridgeScrapMetal","0","24","24","1","8.161817","0","0"
"/Game/Blueprints/Enemies/GroundAIBasic/M_Tire_02.M_Tire_02","0","15","15","1","4.598779","0","0"
"/Game/Blueprints/Enemies/GroundAIBasic/M_Tire.M_Tire","0","15","15","1","4.641285","0","0"
"/Game/Blueprints/Enemies/GroundAIBasic/M_Ram.M_Ram","0","15","15","1","4.584660","0","0"
"/Game/Blueprints/Enemies/GroundAIBasic/M_Exhaust.M_Exhaust","0","15","15","1","4.608291","0","0"
"/Game/Blueprints/Enemies/GroundAIBasic/M_Body.M_Body","0","15","15","1","4.575581","0","0"
"/Game/Materials/Lazer_Gate/M_LazerGate.M_LazerGate","0","24","24","1","8.010827","0","0"
"/Game/Blueprints/Enemies/GroundAIBasic/M_Armor_02.M_Armor_02","0","15","15","1","4.513868","0","0"
"/Game/Materials/MegaBomb/M_MegaBomb.M_MegaBomb","0","29","30","1","9.557940","0","0"
"/Game/Blueprints/Enemies/GroundAIBasic/M_Armor_01.M_Armor_01","0","15","15","1","4.653619","0","0"
"/Game/Blueprints/Enemies/GroundAIBasic/M_Barrelleft_02.M_Barrelleft_02","0","15","15","1","4.577700","0","0"
"/Game/Materials/Workshop/Lift/M_Lift.M_Lift","0","24","24","1","7.904926","0","0"
"/Game/Blueprints/Enemies/GroundAIBasic/M_Barrel.M_Barrel","0","15","15","1","4.643130","0","0"
"/Game/Materials/PlayerCharacter/Tank/M_HeavyTanx.M_HeavyTanx","0","39","39","1","11.975766","0","0"
"/Game/StarterContent/Materials/M_Metal_Copper.M_Metal_Copper","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Hewn_Stone.M_Brick_Hewn_Stone","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Burnished_Steel.M_Metal_Burnished_Steel","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Brushed_Nickel.M_Metal_Brushed_Nickel","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Moss.M_Ground_Moss","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Gravel.M_Ground_Gravel","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Grass.M_Ground_Grass","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Tiles.M_Concrete_Tiles","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Poured.M_Concrete_Poured","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Panels.M_Concrete_Panels","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Grime.M_Concrete_Grime","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Smooth.M_CobbleStone_Smooth","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Rough.M_CobbleStone_Rough","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Pebble.M_CobbleStone_Pebble","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ceramic_Tile_Checker.M_Ceramic_Tile_Checker","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Cut_Stone.M_Brick_Cut_Stone","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_Old.M_Brick_Clay_Old","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_New.M_Brick_Clay_New","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_Beveled.M_Brick_Clay_Beveled","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Lamp.M_Lamp","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Spark.M_Spark","0","0","26","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Radial_Gradient.M_Radial_Gradient","0","0","34","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Heat_Distortion.M_Heat_Distortion","0","0","38","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Fire_SubUV.M_Fire_SubUV","0","0","26","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Chrome.M_Metal_Chrome","0","0","24","1","0.000000","0","0"
"/Game/FreeUnrealResources/M5VFXVOL2/Materials/Master/Sequence_Mat.Sequence_Mat","0","115","115","1","39.365379","0","0"
"/Game/VehicleAdv/Materials/Landscape.Landscape","0","0","68","2","0.000000","0","0"
"/Game/Materials/GeneralMaterials/ScratchedPaintedMetal/M_ScratchedPaintedMetal.M_ScratchedPaintedMetal","0","15","15","1","4.811161","0","0"
"/Game/Materials/GeneralMaterials/M_ParameterEmissive.M_ParameterEmissive","0","4","4","1","0.830106","0","0"
"/Game/FreeUnrealResources/M5VFXVOL2/Materials/Master/Basic_Emi_Mat.Basic_Emi_Mat","0","143","143","1","61.818916","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_GreyBall.M_GreyBall","0","0","24","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ColorGrid.M_ColorGrid","0","0","24","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ClearCoatBlack.M_ClearCoatBlack","0","0","24","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ClearCoat.M_ClearCoat","0","0","24","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ChromeBall.M_ChromeBall","0","0","48","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_RoughScaleable.M_CobbleStone_RoughScaleable","0","24","24","1","60.439949","0","0"
"/Game/StarterContent/Materials/M_AssetPlatform.M_AssetPlatform","0","0","24","1","0.000000","0","0"
"/Engine/EditorMaterials/Thumbnails/SkySphereMaterial.SkySphereMaterial","0","0","4","1","0.000000","0","0"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Master.M_LightStage_Skybox_Master","0","0","8","2","0.000000","0","0"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Arrows.M_LightStage_Arrows","0","0","4","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_TableRound.M_TableRound","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_StatueGlass.M_StatueGlass","0","0","45","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Statue.M_Statue","0","0","24","1","0.000000","0","0"
"/Game/Materials/GeneralMaterials/RandomColors/M_TanxParent.M_TanxParent","0","24","24","1","22.446266","0","0"
"/Game/StarterContent/Materials/M_Glass.M_Glass","0","0","45","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Frame.M_Frame","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Dust_Particle.M_Dust_Particle","0","0","115","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Basic_Wall.M_Basic_Wall","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Basic_Floor.M_Basic_Floor","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Chair.M_Chair","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Walnut.M_Wood_Walnut","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Pine.M_Wood_Pine","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Oak.M_Wood_Oak","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Worn.M_Wood_Floor_Walnut_Worn","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Polished.M_Wood_Floor_Walnut_Polished","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Water_Ocean.M_Water_Ocean","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Water_Lake.M_Water_Lake","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Panel.M_Tech_Panel","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.M_Tech_Hex_Tile_Pulse","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile.M_Tech_Hex_Tile","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Checker_Dot.M_Tech_Checker_Dot","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Slate.M_Rock_Slate","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Sandstone.M_Rock_Sandstone","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Marble_Polished.M_Rock_Marble_Polished","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Basalt.M_Rock_Basalt","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Steel.M_Metal_Steel","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Rust.M_Metal_Rust","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Gold.M_Metal_Gold","0","0","24","1","0.000000","0","0"
"/Game/FreeUnrealResources/M5VFXVOL2/Materials/Master/Gradient_Mat.Gradient_Mat","0","43","43","1","50.557323","0","0"
"/Game/FreeUnrealResources/M5VFXVOL2/Materials/Master/Seq_Disort_Mat_test.Seq_Disort_Mat_test","0","153","153","1","51.684284","0","0"
"/Game/FreeUnrealResources/M5VFXVOL2/Materials/Font/Font_mat_Fix.Font_mat_Fix","0","36","38","1","9.552723","0","0"
"/Game/FreeUnrealResources/M5VFXVOL2/Props/Materials/Grass_Mat.Grass_Mat","0","49","51","1","13.487787","0","0"
"/Game/FreeUnrealResources/M5VFXVOL2/Materials/Master/Single_Disort_W_Mat.Single_Disort_W_Mat","0","190","195","1","60.021084","0","0"
"/Game/FreeUnrealResources/AdvancedMagicFX13/Materials/M_ky_primitiveColor.M_ky_primitiveColor","0","174","174","3","38.124870","0","0"
"/Game/FreeUnrealResources/AdvancedMagicFX13/Materials/M_ky_auraWall.M_ky_auraWall","0","76","76","2","17.634558","0","0"
"/Game/FreeUnrealResources/AdvancedMagicFX13/Materials/M_ky_fire03b.M_ky_fire03b","0","84","84","2","19.261997","0","0"
"/Game/FreeUnrealResources/AdvancedMagicFX13/Materials/M_ky_vortex04_4x4.M_ky_vortex04_4x4","0","76","76","2","17.168056","0","0"
"/Game/FreeUnrealResources/AdvancedMagicFX13/Materials/M_ky_primitive_dyn2.M_ky_primitive_dyn2","0","94","94","2","21.614429","0","0"
"/Game/FreeUnrealResources/AdvancedMagicFX13/Materials/M_ky_shockWave03_4x4.M_ky_shockWave03_4x4","0","84","84","2","19.038551","0","0"
"/Game/FreeUnrealResources/AdvancedMagicFX13/DemoRoomData/Materials/M_DemoWallPattern.M_DemoWallPattern","0","72","72","3","24.619610","0","0"
"/Game/FreeUnrealResources/AdvancedMagicFX13/DemoRoomData/Materials/M_Glass.M_Glass","0","86","86","2","31.886564","0","0"
"/Game/FreeUnrealResources/AdvancedMagicFX13/Materials/M_ky_trailGround01.M_ky_trailGround01","0","42","42","1","10.370656","0","0"
"/Game/FreeUnrealResources/AdvancedMagicFX13/Materials/M_ky_slash02_4x4.M_ky_slash02_4x4","0","42","42","1","9.335228","0","0"
"/Game/FreeUnrealResources/AdvancedMagicFX13/Materials/M_ky_slash01_4x4.M_ky_slash01_4x4","0","42","42","1","9.231741","0","0"
"/Game/FreeUnrealResources/AdvancedMagicFX13/Materials/M_ky_polarGlow02.M_ky_polarGlow02","0","34","34","1","8.902994","0","0"
"/Game/FreeUnrealResources/AdvancedMagicFX13/Materials/M_ky_dust02.M_ky_dust02","0","42","42","1","10.417134","0","0"
"/Game/FreeUnrealResources/AdvancedMagicFX13/Materials/M_ky_aura9.M_ky_aura9","0","42","42","1","10.079752","0","0"
"/Game/FreeUnrealResources/AdvancedMagicFX13/Materials/M_ky_auraWall02.M_ky_auraWall02","0","34","34","1","8.559534","0","0"
"/Game/FreeUnrealResources/AdvancedMagicFX13/Materials/M_ky_circle04.M_ky_circle04","0","26","26","1","6.667825","0","0"
"/Game/FreeUnrealResources/AdvancedMagicFX13/Materials/M_ky_fire03b2.M_ky_fire03b2","0","42","42","1","9.636641","0","0"
"/Game/FreeUnrealResources/AdvancedMagicFX13/Materials/M_ky_dust01.M_ky_dust01","0","42","42","1","9.642233","0","0"
"/Game/FreeUnrealResources/AdvancedMagicFX13/Materials/M_ky_waterDust.M_ky_waterDust","0","135","135","1","49.149239","0","0"
"/Game/FreeUnrealResources/AdvancedMagicFX13/Materials/M_ky_base_turbulence.M_ky_base_turbulence","0","42","42","1","10.221283","0","0"
"/Game/FreeUnrealResources/AdvancedMagicFX13/Materials/M_ky_vortex03.M_ky_vortex03","0","42","42","1","10.065550","0","0"
"/Game/FreeUnrealResources/AdvancedMagicFX13/Materials/M_ky_tornado01.M_ky_tornado01","0","42","42","1","10.716743","0","0"
"/Game/FreeUnrealResources/AdvancedMagicFX13/DemoRoomData/Materials/DefaultTextMaterialTranslucentUnlit.DefaultTextMaterialTranslucentUnlit","0","183","183","1","57.687675","0","0"
"/Game/FreeUnrealResources/AdvancedMagicFX13/DemoRoomData/Materials/M_LightTube.M_LightTube","0","4","4","1","0.843926","0","0"
"/Game/FreeUnrealResources/AdvancedMagicFX13/DemoRoomData/Materials/M_DemoRoomTiles.M_DemoRoomTiles","0","29","30","1","9.816033","0","0"
"/Game/FreeUnrealResources/AdvancedMagicFX13/DemoRoomData/Materials/M_DemoWall.M_DemoWall","0","114","120","1","30.805441","0","0"
"/Game/FreeUnrealResources/AdvancedMagicFX13/Materials/M_ky_thunderForBeam.M_ky_thunderForBeam","0","34","34","1","8.448529","0","0"
"/Game/FreeUnrealResources/AdvancedMagicFX13/Materials/M_ky_line.M_ky_line","0","22","22","1","4.949744","0","0"
"/Game/FreeUnrealResources/M5VFXVOL2/Materials/Master/Single_Disort_Mat.Single_Disort_Mat","0","153","153","1","50.103184","0","0"
"/Game/FreeUnrealResources/M5VFXVOL2/Materials/Master/Distortion_Mat.Distortion_Mat","0","38","38","1","8.285285","0","0"
"/Game/FreeUnrealResources/M5VFXVOL2/Materials/Master/blackbody_exp_Mat.blackbody_exp_Mat","0","87","87","1","31.027828","0","0"
"/Game/FreeUnrealResources/M5VFXVOL2/Materials/Master/Debris_Mat.Debris_Mat","0","63","63","1","20.414154","0","0"
"/Game/FreeUnrealResources/M5VFXVOL2/Materials/Master/0_DotCircle_Mat.0_DotCircle_Mat","0","26","26","1","6.517669","0","0"
